
--------------- Linear optimization problem characteristics ---------------
Seed:                    98
Number of variables:     10000
Number of constraints:   2

Norm of primal sol:      2.00e+00
Norm of dual sol:        2.00e+00
Norm of dual slacks:     2.00e+00

Norm of vector b:        3.31e-02
Norm of vector c:        2.27e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[-0.007 +0.011 -0.007 ... +0.009 -0.005 +0.005]
                          [+0.006 -0.008 -0.001 ... -0.005 +0.007 -0.002]]

RHS vector b:            [+0.027 -0.020]
Obj vector c:            [-0.002 +0.001 +0.010 ... -0.001 -0.005 -0.003]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.026 +0.020 +0.011 ... +0.011 +0.018 +0.007]
Dual slacks:              [+0.000 +0.000 +0.000 ... +0.000 +0.000 +0.000]
Dual variables:           [-1.129 -1.651]

Optimal objective:       +2.65450485e-03
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   1.00e+01

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
  23  -1.97241034e+02  0.00000000e+00  1.30e+02 3.29e+00  3.81e+03  5.69e+02  3.04e+00 4.27e+02 5.69e+02  2.24e-01 6.23e-03    707s
  24  -2.02028172e+02  0.00000000e+00  1.32e+02 3.27e+00  3.79e+03  5.81e+02  3.02e+00 4.32e+02 5.81e+02  2.19e-01 5.93e-03    738s
  25  -2.06673914e+02  0.00000000e+00  1.35e+02 3.26e+00  3.77e+03  5.93e+02  3.01e+00 4.38e+02 5.93e+02  2.14e-01 5.65e-03    769s
  26  -1.45078505e+02  6.00816938e-04  9.48e+01 2.29e+00  2.73e+03 *3.60e-01  3.00e+00 4.43e+02 6.04e+02  8.53e-01 2.97e-01    795s
  27  -1.54011329e+02  6.00816938e-04  9.97e+01 2.25e+00  2.69e+03  4.09e+02  3.30e+00 5.87e+02 4.09e+02  3.31e-01 1.57e-02    825s
  28  -1.62454870e+02  6.00816938e-04  1.04e+02 2.22e+00  2.66e+03  4.26e+02  3.27e+00 6.01e+02 4.26e+02  3.20e-01 1.43e-02    856s
  29  -1.70558853e+02  6.00816938e-04  1.09e+02 2.19e+00  2.63e+03  4.42e+02  3.24e+00 6.15e+02 4.42e+02  3.11e-01 1.33e-02    887s
  30  -1.78347902e+02  6.00816938e-04  1.13e+02 2.16e+00  2.60e+03  4.58e+02  3.21e+00 6.29e+02 4.58e+02  3.01e-01 1.24e-02    918s
  31  -1.85852828e+02  6.00816938e-04  1.17e+02 2.14e+00  2.57e+03  4.74e+02  3.19e+00 6.42e+02 4.74e+02  2.93e-01 1.16e-02    949s
  32  -1.93080640e+02  6.00816938e-04  1.21e+02 2.12e+00  2.54e+03  4.89e+02  3.16e+00 6.55e+02 4.89e+02  2.84e-01 1.08e-02    981s
  33  -2.00045642e+02  6.00816938e-04  1.25e+02 2.10e+00  2.52e+03  5.04e+02  3.14e+00 6.67e+02 5.04e+02  2.76e-01 1.01e-02   1012s
  34  -2.06781802e+02  6.00816938e-04  1.29e+02 2.08e+00  2.50e+03  5.19e+02  3.12e+00 6.79e+02 5.19e+02  2.69e-01 9.51e-03   1044s
  35  -2.13281455e+02  6.00816938e-04  1.33e+02 2.06e+00  2.48e+03  5.34e+02  3.10e+00 6.90e+02 5.34e+02  2.62e-01 8.93e-03   1076s
  36  -2.19569876e+02  6.00816938e-04  1.36e+02 2.04e+00  2.46e+03  5.48e+02  3.08e+00 7.02e+02 5.48e+02  2.55e-01 8.42e-03   1108s
  37  -2.25658380e+02  6.00816938e-04  1.39e+02 2.02e+00  2.44e+03  5.62e+02  3.06e+00 7.13e+02 5.62e+02  2.49e-01 7.96e-03   1140s
  38  -2.31557791e+02  6.00816938e-04  1.43e+02 2.01e+00  2.43e+03  5.76e+02  3.04e+00 7.24e+02 5.76e+02  2.43e-01 7.53e-03   1171s
  39  -2.37272724e+02  6.00816938e-04  1.46e+02 1.99e+00  2.41e+03  5.90e+02  3.02e+00 7.34e+02 5.90e+02  2.37e-01 7.13e-03   1204s
  40  -2.42818938e+02  6.00816938e-04  1.49e+02 1.98e+00  2.40e+03  6.03e+02  3.01e+00 7.45e+02 6.03e+02  2.32e-01 6.76e-03   1236s
  41  -1.69519931e+02  1.23262880e-03  1.04e+02 1.39e+00  1.73e+03 *9.15e-01  2.99e+00 7.55e+02 6.17e+02  8.51e-01 3.01e-01   1262s
  42  -1.80084724e+02  1.23262880e-03  1.10e+02 1.36e+00  1.70e+03  4.08e+02  3.33e+00 1.00e+03 4.08e+02  3.60e-01 1.92e-02   1293s
  43  -1.90102919e+02  1.23262880e-03  1.16e+02 1.33e+00  1.67e+03  4.27e+02  3.30e+00 1.03e+03 4.27e+02  3.47e-01 1.75e-02   1324s
  44  -1.99697452e+02  1.23262880e-03  1.21e+02 1.31e+00  1.64e+03  4.46e+02  3.26e+00 1.06e+03 4.46e+02  3.36e-01 1.61e-02   1355s
  45  -2.08905577e+02  1.23262880e-03  1.26e+02 1.29e+00  1.62e+03  4.64e+02  3.23e+00 1.09e+03 4.64e+02  3.25e-01 1.49e-02   1387s
  46  -2.17744763e+02  1.23262880e-03  1.31e+02 1.28e+00  1.60e+03  4.82e+02  3.20e+00 1.12e+03 4.82e+02  3.15e-01 1.38e-02   1418s
  47  -2.26249382e+02  1.23262880e-03  1.35e+02 1.26e+00  1.58e+03  4.99e+02  3.17e+00 1.14e+03 4.99e+02  3.05e-01 1.28e-02   1450s
  48  -2.34435285e+02  1.23262880e-03  1.40e+02 1.24e+00  1.57e+03  5.16e+02  3.15e+00 1.17e+03 5.16e+02  2.96e-01 1.19e-02   1482s
  49  -2.42325897e+02  1.23262880e-03  1.44e+02 1.23e+00  1.55e+03  5.33e+02  3.12e+00 1.19e+03 5.33e+02  2.88e-01 1.11e-02   1513s
  50  -2.49935799e+02  1.23262880e-03  1.49e+02 1.22e+00  1.54e+03  5.50e+02  3.10e+00 1.21e+03 5.50e+02  2.80e-01 1.04e-02   1546s
  51  -2.57286490e+02  1.23262880e-03  1.53e+02 1.21e+00  1.52e+03  5.66e+02  3.07e+00 1.24e+03 5.66e+02  2.72e-01 9.77e-03   1578s
  52  -2.64384048e+02  1.23262880e-03  1.57e+02 1.20e+00  1.51e+03  5.82e+02  3.05e+00 1.26e+03 5.82e+02  2.65e-01 9.18e-03   1610s
  53  -2.71255391e+02  1.23262880e-03  1.60e+02 1.18e+00  1.50e+03  5.97e+02  3.03e+00 1.28e+03 5.97e+02  2.58e-01 8.65e-03   1642s
  54  -2.77898996e+02  1.23262880e-03  1.64e+02 1.18e+00  1.49e+03  6.13e+02  3.01e+00 1.30e+03 6.13e+02  2.52e-01 8.15e-03   1674s
  55  -1.87567733e+02  1.76327762e-03  1.11e+02 7.94e-01  1.04e+03 *3.87e-01  3.00e+00 1.32e+03 6.28e+02  8.40e-01 3.25e-01   1701s
  56  -2.00862314e+02  1.76327762e-03  1.18e+02 7.73e-01  1.01e+03  3.91e+02  3.40e+00 1.81e+03 3.91e+02  4.05e-01 2.61e-02   1731s
  57  -2.13341433e+02  1.76327762e-03  1.25e+02 7.55e-01  9.92e+02  4.13e+02  3.36e+00 1.88e+03 4.13e+02  3.89e-01 2.32e-02   1761s
  58  -2.25268295e+02  1.76327762e-03  1.31e+02 7.39e-01  9.73e+02  4.35e+02  3.32e+00 1.95e+03 4.35e+02  3.75e-01 2.11e-02   1792s
  59  -2.36661581e+02  1.76327762e-03  1.38e+02 7.25e-01  9.56e+02  4.56e+02  3.28e+00 2.01e+03 4.56e+02  3.61e-01 1.93e-02   1823s
  60  -2.47563541e+02  1.76327762e-03  1.44e+02 7.12e-01  9.40e+02  4.77e+02  3.24e+00 2.07e+03 4.77e+02  3.49e-01 1.77e-02   1854s
  61  -2.58025305e+02  1.76327762e-03  1.49e+02 7.01e-01  9.27e+02  4.98e+02  3.21e+00 2.13e+03 4.98e+02  3.37e-01 1.63e-02   1885s
  62  -2.68054805e+02  1.76327762e-03  1.55e+02 6.90e-01  9.14e+02  5.18e+02  3.18e+00 2.18e+03 5.18e+02  3.26e-01 1.50e-02   1917s
  63  -2.77700050e+02  1.76327762e-03  1.60e+02 6.80e-01  9.03e+02  5.37e+02  3.15e+00 2.24e+03 5.37e+02  3.16e-01 1.39e-02   1949s
  64  -2.86978012e+02  1.76327762e-03  1.65e+02 6.72e-01  8.92e+02  5.56e+02  3.12e+00 2.29e+03 5.56e+02  3.06e-01 1.29e-02   1980s
  65  -2.95914529e+02  1.76327762e-03  1.70e+02 6.64e-01  8.82e+02  5.75e+02  3.09e+00 2.34e+03 5.75e+02  2.97e-01 1.20e-02   2013s
  66  -3.04525640e+02  1.76327762e-03  1.75e+02 6.56e-01  8.73e+02  5.93e+02  3.07e+00 2.39e+03 5.93e+02  2.89e-01 1.12e-02   2045s
  67  -3.12843701e+02  1.76327762e-03  1.80e+02 6.49e-01  8.65e+02  6.12e+02  3.04e+00 2.43e+03 6.12e+02  2.81e-01 1.05e-02   2077s
  68  -3.20866850e+02  1.76327762e-03  1.84e+02 6.43e-01  8.57e+02  6.29e+02  3.02e+00 2.48e+03 6.29e+02  2.73e-01 9.84e-03   2109s
  69  -3.28633251e+02  1.76327762e-03  1.88e+02 6.37e-01  8.50e+02  6.47e+02  3.00e+00 2.52e+03 6.47e+02  2.66e-01 9.26e-03   2142s
  70  -2.41066031e+02  2.07150606e-03  1.38e+02 4.68e-01  6.41e+02 *1.94e+00  2.98e+00 2.57e+03 6.64e+02  8.28e-01 2.65e-01   2169s
  71  -2.54392627e+02  2.07150606e-03  1.46e+02 4.57e-01  6.28e+02  4.51e+02  3.32e+00 3.27e+03 4.51e+02  3.89e-01 2.34e-02   2200s
  72  -2.67049320e+02  2.07150606e-03  1.53e+02 4.48e-01  6.16e+02  4.74e+02  3.28e+00 3.39e+03 4.74e+02  3.75e-01 2.11e-02   2232s
  73  -2.79158569e+02  2.07150606e-03  1.59e+02 4.39e-01  6.05e+02  4.97e+02  3.25e+00 3.50e+03 4.97e+02  3.61e-01 1.93e-02   2263s
  74  -2.90751518e+02  2.07150606e-03  1.66e+02 4.31e-01  5.95e+02  5.19e+02  3.21e+00 3.60e+03 5.19e+02  3.49e-01 1.77e-02   2296s
  75  -3.01881529e+02  2.07150606e-03  1.72e+02 4.24e-01  5.87e+02  5.41e+02  3.18e+00 3.70e+03 5.41e+02  3.37e-01 1.63e-02   2327s
  76  -3.12556193e+02  2.07150606e-03  1.78e+02 4.18e-01  5.79e+02  5.62e+02  3.14e+00 3.80e+03 5.62e+02  3.26e-01 1.50e-02   2359s
  77  -3.22815610e+02  2.07150606e-03  1.83e+02 4.12e-01  5.71e+02  5.83e+02  3.12e+00 3.89e+03 5.83e+02  3.16e-01 1.39e-02   2392s
  78  -3.32697738e+02  2.07150606e-03  1.89e+02 4.07e-01  5.65e+02  6.03e+02  3.09e+00 3.99e+03 6.03e+02  3.06e-01 1.29e-02   2424s
  79  -3.42209824e+02  2.07150606e-03  1.94e+02 4.02e-01  5.59e+02  6.23e+02  3.06e+00 4.07e+03 6.23e+02  2.97e-01 1.20e-02   2456s
  80  -3.51387514e+02  2.07150606e-03  1.99e+02 3.97e-01  5.53e+02  6.43e+02  3.04e+00 4.16e+03 6.43e+02  2.88e-01 1.12e-02   2489s
  81  -3.60246535e+02  2.07150606e-03  2.04e+02 3.93e-01  5.48e+02  6.62e+02  3.01e+00 4.24e+03 6.62e+02  2.80e-01 1.05e-02   2521s
  82  -2.60476039e+02  2.28810728e-03  1.47e+02 2.84e-01  4.07e+02 *9.58e-01  2.99e+00 4.32e+03 6.81e+02  8.20e-01 2.76e-01   2548s
  83  -2.75859071e+02  2.28810728e-03  1.56e+02 2.77e-01  3.97e+02  4.49e+02  3.37e+00 5.58e+03 4.49e+02  4.17e-01 2.78e-02   2579s
  84  -2.90513298e+02  2.28810728e-03  1.64e+02 2.70e-01  3.88e+02  4.75e+02  3.32e+00 5.81e+03 4.75e+02  4.01e-01 2.50e-02   2610s
  85  -3.04498899e+02  2.28810728e-03  1.71e+02 2.63e-01  3.80e+02  5.00e+02  3.28e+00 6.03e+03 5.00e+02  3.85e-01 2.27e-02   2643s
  86  -3.17861959e+02  2.28810728e-03  1.79e+02 2.58e-01  3.73e+02  5.25e+02  3.24e+00 6.23e+03 5.25e+02  3.71e-01 2.06e-02   2674s
  87  -3.30661230e+02  2.28810728e-03  1.86e+02 2.53e-01  3.67e+02  5.49e+02  3.20e+00 6.43e+03 5.49e+02  3.58e-01 1.89e-02   2706s
  88  -3.42916238e+02  2.28810728e-03  1.92e+02 2.49e-01  3.61e+02  5.73e+02  3.17e+00 6.62e+03 5.73e+02  3.45e-01 1.73e-02   2737s
  89  -3.54683256e+02  2.28810728e-03  1.99e+02 2.45e-01  3.56e+02  5.96e+02  3.13e+00 6.81e+03 5.96e+02  3.34e-01 1.59e-02   2769s
  90  -3.65981481e+02  2.28810728e-03  2.05e+02 2.41e-01  3.51e+02  6.18e+02  3.10e+00 6.99e+03 6.18e+02  3.23e-01 1.47e-02   2800s
  91  -3.76841505e+02  2.28810728e-03  2.11e+02 2.38e-01  3.47e+02  6.41e+02  3.07e+00 7.16e+03 6.41e+02  3.13e-01 1.36e-02   2833s
  92  -3.87313854e+02  2.28810728e-03  2.17e+02 2.35e-01  3.43e+02  6.62e+02  3.05e+00 7.32e+03 6.62e+02  3.04e-01 1.27e-02   2865s
  93  -3.97395254e+02  2.28810728e-03  2.22e+02 2.32e-01  3.39e+02  6.84e+02  3.02e+00 7.48e+03 6.84e+02  2.95e-01 1.18e-02   2897s
  94  -2.87800229e+02  2.42879674e-03  1.61e+02 1.68e-01  2.52e+02 *2.05e-01  3.00e+00 7.64e+03 7.05e+02  8.11e-01 2.76e-01   2924s
  95  -3.05234550e+02  2.42879674e-03  1.70e+02 1.63e-01  2.45e+02  4.59e+02  3.39e+00 9.86e+03 4.59e+02  4.37e-01 3.16e-02   2954s
  96  -3.21753100e+02  2.42879674e-03  1.79e+02 1.58e-01  2.39e+02  4.88e+02  3.34e+00 1.03e+04 4.88e+02  4.19e-01 2.82e-02   2986s
  97  -3.37470230e+02  2.42879674e-03  1.88e+02 1.54e-01  2.33e+02  5.16e+02  3.30e+00 1.07e+04 5.16e+02  4.02e-01 2.53e-02   3017s
  98  -3.52495563e+02  2.42879674e-03  1.96e+02 1.51e-01  2.28e+02  5.43e+02  3.25e+00 1.11e+04 5.43e+02  3.87e-01 2.29e-02   3048s
  99  -3.66832342e+02  2.42879674e-03  2.04e+02 1.48e-01  2.24e+02  5.69e+02  3.21e+00 1.15e+04 5.69e+02  3.72e-01 2.08e-02   3079s
 100  -3.80571685e+02  2.42879674e-03  2.11e+02 1.45e-01  2.20e+02  5.95e+02  3.18e+00 1.19e+04 5.95e+02  3.59e-01 1.90e-02   3111s
 101  -3.93733237e+02  2.42879674e-03  2.18e+02 1.42e-01  2.17e+02  6.21e+02  3.14e+00 1.23e+04 6.21e+02  3.46e-01 1.75e-02   3144s
 102  -4.06363669e+02  2.42879674e-03  2.25e+02 1.40e-01  2.14e+02  6.46e+02  3.11e+00 1.26e+04 6.46e+02  3.35e-01 1.61e-02   3176s
 103  -4.18495738e+02  2.42879674e-03  2.32e+02 1.38e-01  2.11e+02  6.70e+02  3.08e+00 1.29e+04 6.70e+02  3.24e-01 1.48e-02   3208s
 104  -4.30173189e+02  2.42879674e-03  2.38e+02 1.36e-01  2.08e+02  6.94e+02  3.05e+00 1.33e+04 6.94e+02  3.14e-01 1.37e-02   3240s
 105  -4.41415075e+02  2.42879674e-03  2.44e+02 1.34e-01  2.06e+02  7.17e+02  3.02e+00 1.36e+04 7.17e+02  3.04e-01 1.28e-02   3273s
 106  -3.31232725e+02  2.51082524e-03  1.83e+02 1.01e-01  1.58e+02 *6.40e-01  2.99e+00 1.39e+04 7.40e+02  8.03e-01 2.49e-01   3301s
 107  -3.49517653e+02  2.51082524e-03  1.93e+02 9.77e-02  1.54e+02  5.01e+02  3.36e+00 1.73e+04 5.01e+02  4.34e-01 3.10e-02   3332s
 108  -3.66840089e+02  2.51082524e-03  2.03e+02 9.50e-02  1.50e+02  5.32e+02  3.31e+00 1.81e+04 5.32e+02  4.16e-01 2.76e-02   3364s
 109  -3.83370212e+02  2.51082524e-03  2.11e+02 9.26e-02  1.47e+02  5.61e+02  3.27e+00 1.89e+04 5.61e+02  3.99e-01 2.49e-02   3395s
 110  -3.99140810e+02  2.51082524e-03  2.20e+02 9.05e-02  1.44e+02  5.90e+02  3.22e+00 1.96e+04 5.90e+02  3.84e-01 2.25e-02   3427s
 111  -4.14218329e+02  2.51082524e-03  2.28e+02 8.86e-02  1.41e+02  6.18e+02  3.18e+00 2.02e+04 6.18e+02  3.70e-01 2.05e-02   3459s
 112  -4.28653097e+02  2.51082524e-03  2.36e+02 8.70e-02  1.39e+02  6.45e+02  3.15e+00 2.09e+04 6.45e+02  3.56e-01 1.87e-02   3491s
 113  -4.42508515e+02  2.51082524e-03  2.43e+02 8.55e-02  1.36e+02  6.72e+02  3.11e+00 2.15e+04 6.72e+02  3.44e-01 1.72e-02   3522s
 114  -4.55791809e+02  2.51082524e-03  2.51e+02 8.41e-02  1.34e+02  6.98e+02  3.08e+00 2.21e+04 6.98e+02  3.33e-01 1.58e-02   3554s
 115  -4.68576783e+02  2.51082524e-03  2.58e+02 8.29e-02  1.33e+02  7.24e+02  3.05e+00 2.27e+04 7.24e+02  3.22e-01 1.46e-02   3586s
 116  -4.78363223e+02  2.51082524e-03  2.63e+02 8.20e-02  1.31e+02  7.49e+02  3.02e+00 2.33e+04 7.49e+02  3.12e-01 1.08e-02   3619s
 117  -3.61445405e+02  2.56325557e-03  1.99e+02 6.20e-02  1.02e+02 *1.31e-01  3.00e+00 2.37e+04 7.69e+02  7.96e-01 2.44e-01   3646s
 118  -3.67210627e+02  2.56325557e-03  2.02e+02 6.14e-02  1.01e+02  5.22e+02  3.37e+00 2.94e+04 5.22e+02  4.44e-01 9.58e-03   3682s
 119  -3.67214720e+02  2.56325557e-03  2.02e+02 6.14e-02  1.01e+02  5.31e+02  3.35e+00 2.98e+04 5.31e+02  4.39e-01 6.68e-06   3750s

The solution quality is limited by the precision of the linear system solver.

The algorithm stopped after 120 iterations in 3749.61 seconds.

Primal variables:   [+17.598 +15.638 +14.010 ... +16.297 +19.024 +17.372]
Dual slacks:        [+0.001 +0.001 +0.001 ... +0.001 +0.001 +0.001]
Dual variables:     [-1.115 -1.627]

Primal objective:   -3.67214720e+02
Dual objective:     2.56325557e-03 

Primal residual:    2.02e+02
Dual residual:      6.14e-02
Complementraty:     1.01e+02

Number of Iter:     120
Run time:           3749.61
