
--------------- Linear optimization problem characteristics ---------------
Seed:                    84
Number of variables:     8
Number of constraints:   2

Norm of primal sol:      4.93e+00
Norm of dual sol:        1.00e+01
Norm of dual slacks:     5.00e+00

Norm of vector b:        2.00e+00
Norm of vector c:        9.12e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[-0.275 +0.031 -0.065 +0.137 -0.094 +0.025 +0.393 -0.097]
                          [+0.059 +0.376 +0.103 +0.293 +0.066 +0.623 +0.346 +0.472]]

RHS vector b:            [-0.580 +1.914]
Obj vector c:            [+0.019 -3.733 -0.865 +1.662 -0.444 -6.142 -2.900 -4.403]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.202 +1.626 +1.064 +0.000 +4.349 +0.574 +0.000 +1.135]
Dual slacks:              [+0.000 +0.000 +0.000 +4.820 +0.000 +0.000 +1.331 +0.000]
Dual variables:           [-2.159 -9.764]

Optimal objective:       -1.74361091e+01
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   1.00e+01

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
  18  -2.23959990e+02 -4.92167040e+00  2.64e+01 1.24e+01  2.50e+02  8.18e+01  7.20e+00 7.56e+00 8.18e+01  2.03e-01 5.59e-03      3s
  19  -2.26964402e+02 -4.92167040e+00  2.67e+01 1.24e+01  2.48e+02  8.43e+01  7.37e+00 7.86e+00 8.43e+01  1.98e-01 5.27e-03      3s
  20  -2.29937716e+02 -4.92167040e+00  2.70e+01 1.23e+01  2.47e+02  8.68e+01  7.55e+00 8.15e+00 8.68e+01  1.94e-01 5.02e-03      4s
  21  -2.32873432e+02 -4.92167040e+00  2.73e+01 1.22e+01  2.46e+02  8.94e+01  7.72e+00 8.46e+00 8.94e+01  1.90e-01 4.78e-03      4s
  22  -2.35779742e+02 -4.92167040e+00  2.76e+01 1.22e+01  2.45e+02  9.20e+01  7.90e+00 8.76e+00 9.20e+01  1.86e-01 4.57e-03      4s
  23  -2.20539322e+02 -6.29274560e+00  2.58e+01 1.14e+01  2.31e+02 *2.94e-02  8.08e+00 9.07e+00 9.46e+01  5.88e-01 6.57e-02      4s
  24  -2.23628676e+02 -6.29274560e+00  2.61e+01 1.13e+01  2.29e+02  7.97e+01  7.14e+00 8.07e+00 7.97e+01  2.07e-01 5.81e-03      4s
  25  -2.26667005e+02 -6.29274560e+00  2.64e+01 1.12e+01  2.28e+02  8.21e+01  7.32e+00 8.39e+00 8.21e+01  2.02e-01 5.50e-03      4s
  26  -2.29668796e+02 -6.29274560e+00  2.67e+01 1.12e+01  2.27e+02  8.46e+01  7.49e+00 8.72e+00 8.46e+01  1.98e-01 5.23e-03      5s
  27  -2.32639375e+02 -6.29274560e+00  2.70e+01 1.11e+01  2.26e+02  8.72e+01  7.67e+00 9.05e+00 8.72e+01  1.93e-01 4.98e-03      5s
  28  -2.35572266e+02 -6.29274560e+00  2.73e+01 1.11e+01  2.25e+02  8.97e+01  7.85e+00 9.38e+00 8.97e+01  1.89e-01 4.75e-03      5s
  29  -2.20262380e+02 -7.54982855e+00  2.55e+01 1.03e+01  2.12e+02 *9.08e-03  8.03e+00 9.72e+00 9.23e+01  5.90e-01 6.62e-02      5s
  30  -2.23396142e+02 -7.54982855e+00  2.58e+01 1.03e+01  2.11e+02  7.77e+01  7.11e+00 8.64e+00 7.77e+01  2.11e-01 6.07e-03      5s
  31  -2.26463955e+02 -7.54982855e+00  2.61e+01 1.02e+01  2.10e+02  8.02e+01  7.29e+00 9.00e+00 8.02e+01  2.06e-01 5.71e-03      6s
  32  -2.29492755e+02 -7.54982855e+00  2.64e+01 1.02e+01  2.08e+02  8.27e+01  7.46e+00 9.35e+00 8.27e+01  2.01e-01 5.43e-03      6s
  33  -2.32487905e+02 -7.54982855e+00  2.67e+01 1.01e+01  2.07e+02  8.52e+01  7.64e+00 9.71e+00 8.52e+01  1.97e-01 5.17e-03      6s
  34  -2.35448794e+02 -7.54982855e+00  2.70e+01 1.01e+01  2.07e+02  8.77e+01  7.82e+00 1.01e+01 8.77e+01  1.93e-01 4.92e-03      6s
  35  -2.20041524e+02 -8.70136681e+00  2.52e+01 9.39e+00  1.94e+02 *1.48e-03  8.01e+00 1.05e+01 9.03e+01  5.92e-01 6.68e-02      6s
  36  -2.23202003e+02 -8.70136681e+00  2.56e+01 9.33e+00  1.93e+02  7.59e+01  7.10e+00 9.29e+00 7.59e+01  2.14e-01 6.30e-03      7s
  37  -2.26296950e+02 -8.70136681e+00  2.59e+01 9.28e+00  1.92e+02  7.84e+01  7.28e+00 9.68e+00 7.84e+01  2.09e-01 5.92e-03      7s
  38  -2.29350428e+02 -8.70136681e+00  2.62e+01 9.23e+00  1.91e+02  8.08e+01  7.46e+00 1.01e+01 8.08e+01  2.04e-01 5.62e-03      7s
  39  -2.32367837e+02 -8.70136681e+00  2.65e+01 9.18e+00  1.90e+02  8.33e+01  7.64e+00 1.05e+01 8.33e+01  2.00e-01 5.34e-03      7s
  40  -2.35351538e+02 -8.70136681e+00  2.68e+01 9.13e+00  1.89e+02  8.58e+01  7.82e+00 1.09e+01 8.58e+01  1.96e-01 5.09e-03      7s
  41  -2.19821992e+02 -9.75544020e+00  2.50e+01 8.51e+00  1.78e+02 *1.86e-03  8.01e+00 1.13e+01 8.84e+01  5.95e-01 6.75e-02      7s
  42  -2.23002913e+02 -9.75544020e+00  2.53e+01 8.46e+00  1.77e+02  7.42e+01  7.11e+00 1.00e+01 7.42e+01  2.18e-01 6.52e-03      7s
  43  -2.26115727e+02 -9.75544020e+00  2.56e+01 8.41e+00  1.76e+02  7.67e+01  7.29e+00 1.04e+01 7.67e+01  2.12e-01 6.12e-03      8s
  44  -2.29193867e+02 -9.75544020e+00  2.59e+01 8.36e+00  1.75e+02  7.91e+01  7.47e+00 1.09e+01 7.91e+01  2.08e-01 5.82e-03      8s
  45  -2.32230524e+02 -9.75544020e+00  2.62e+01 8.31e+00  1.74e+02  8.16e+01  7.66e+00 1.13e+01 8.16e+01  2.03e-01 5.52e-03      8s
  46  -2.35234099e+02 -9.75544020e+00  2.65e+01 8.27e+00  1.73e+02  8.41e+01  7.85e+00 1.17e+01 8.41e+01  1.99e-01 5.25e-03      8s
  47  -2.19559295e+02 -1.07196020e+01  2.47e+01 7.70e+00  1.62e+02 *9.58e-03  8.03e+00 1.22e+01 8.66e+01  5.98e-01 6.83e-02      8s
  48  -2.22750398e+02 -1.07196020e+01  2.50e+01 7.65e+00  1.61e+02  7.26e+01  7.14e+00 1.08e+01 7.26e+01  2.21e-01 6.72e-03      8s
  49  -2.25883462e+02 -1.07196020e+01  2.54e+01 7.60e+00  1.60e+02  7.50e+01  7.33e+00 1.13e+01 7.50e+01  2.16e-01 6.33e-03      9s
  50  -2.28979554e+02 -1.07196020e+01  2.57e+01 7.56e+00  1.60e+02  7.74e+01  7.51e+00 1.17e+01 7.74e+01  2.11e-01 6.01e-03      9s
  51  -2.32034871e+02 -1.07196020e+01  2.60e+01 7.51e+00  1.59e+02  7.99e+01  7.70e+00 1.22e+01 7.99e+01  2.06e-01 5.70e-03      9s
  52  -2.35054808e+02 -1.07196020e+01  2.63e+01 7.47e+00  1.58e+02  8.24e+01  7.90e+00 1.27e+01 8.24e+01  2.01e-01 5.42e-03      9s
  53  -2.19212808e+02 -1.16008195e+01  2.45e+01 6.96e+00  1.48e+02 *2.71e-02  8.09e+00 1.32e+01 8.49e+01  6.01e-01 6.93e-02      9s
  54  -2.22415938e+02 -1.16008195e+01  2.48e+01 6.91e+00  1.47e+02  7.10e+01  7.20e+00 1.17e+01 7.10e+01  2.24e-01 6.93e-03      9s
  55  -2.25565012e+02 -1.16008195e+01  2.51e+01 6.86e+00  1.46e+02  7.34e+01  7.39e+00 1.22e+01 7.34e+01  2.19e-01 6.53e-03     10s
  56  -2.28678002e+02 -1.16008195e+01  2.54e+01 6.82e+00  1.45e+02  7.58e+01  7.58e+00 1.27e+01 7.58e+01  2.14e-01 6.20e-03     10s
  57  -2.31747972e+02 -1.16008195e+01  2.57e+01 6.78e+00  1.45e+02  7.82e+01  7.78e+00 1.33e+01 7.82e+01  2.09e-01 5.87e-03     10s
  58  -2.34783363e+02 -1.16008195e+01  2.60e+01 6.74e+00  1.44e+02  8.07e+01  7.98e+00 1.38e+01 8.07e+01  2.04e-01 5.58e-03     10s
  59  -2.18752569e+02 -1.24054908e+01  2.42e+01 6.27e+00  1.35e+02 *5.59e-02  8.18e+00 1.43e+01 8.32e+01  6.05e-01 7.04e-02     10s
  60  -2.21975640e+02 -1.24054908e+01  2.45e+01 6.22e+00  1.34e+02  6.95e+01  7.29e+00 1.27e+01 6.95e+01  2.28e-01 7.18e-03     11s
  61  -2.25139330e+02 -1.24054908e+01  2.48e+01 6.18e+00  1.33e+02  7.18e+01  7.49e+00 1.33e+01 7.18e+01  2.22e-01 6.74e-03     11s
  62  -2.28261707e+02 -1.24054908e+01  2.52e+01 6.14e+00  1.32e+02  7.42e+01  7.69e+00 1.38e+01 7.42e+01  2.17e-01 6.38e-03     11s
  63  -2.31348154e+02 -1.24054908e+01  2.55e+01 6.10e+00  1.32e+02  7.66e+01  7.89e+00 1.44e+01 7.66e+01  2.12e-01 6.06e-03     11s
  64  -2.15332721e+02 -1.31484336e+01  2.36e+01 5.67e+00  1.23e+02 *2.47e-02  8.09e+00 1.50e+01 7.90e+01  6.09e-01 7.15e-02     11s
  65  -2.18594239e+02 -1.31484336e+01  2.40e+01 5.62e+00  1.22e+02  6.59e+01  7.23e+00 1.33e+01 6.59e+01  2.36e-01 7.77e-03     11s
  66  -2.21807853e+02 -1.31484336e+01  2.43e+01 5.58e+00  1.21e+02  6.82e+01  7.43e+00 1.39e+01 6.82e+01  2.30e-01 7.32e-03     12s
  67  -2.24978958e+02 -1.31484336e+01  2.46e+01 5.54e+00  1.21e+02  7.05e+01  7.63e+00 1.45e+01 7.05e+01  2.25e-01 6.91e-03     12s
  68  -2.28109788e+02 -1.31484336e+01  2.49e+01 5.51e+00  1.20e+02  7.29e+01  7.84e+00 1.51e+01 7.29e+01  2.19e-01 6.54e-03     12s
  69  -2.12071633e+02 -1.38323908e+01  2.31e+01 5.11e+00  1.12e+02 *1.20e-02  8.05e+00 1.58e+01 7.53e+01  6.14e-01 7.29e-02     12s
  70  -2.15389452e+02 -1.38323908e+01  2.35e+01 5.06e+00  1.11e+02  6.26e+01  7.21e+00 1.40e+01 6.26e+01  2.45e-01 8.44e-03     12s
  71  -2.18648677e+02 -1.38323908e+01  2.38e+01 5.02e+00  1.10e+02  6.49e+01  7.42e+00 1.46e+01 6.49e+01  2.39e-01 7.91e-03     12s
  72  -2.21864396e+02 -1.38323908e+01  2.41e+01 4.99e+00  1.10e+02  6.72e+01  7.63e+00 1.53e+01 6.72e+01  2.33e-01 7.46e-03     12s
  73  -2.25038754e+02 -1.38323908e+01  2.44e+01 4.95e+00  1.09e+02  6.95e+01  7.84e+00 1.60e+01 6.95e+01  2.27e-01 7.05e-03     13s
  74  -2.08924854e+02 -1.44606975e+01  2.26e+01 4.58e+00  1.02e+02 *1.39e-02  8.06e+00 1.67e+01 7.18e+01  6.19e-01 7.44e-02     13s
  75  -2.12280067e+02 -1.44606975e+01  2.29e+01 4.54e+00  1.01e+02  5.96e+01  7.23e+00 1.48e+01 5.96e+01  2.54e-01 9.10e-03     13s
  76  -2.15582501e+02 -1.44606975e+01  2.33e+01 4.50e+00  1.00e+02  6.18e+01  7.45e+00 1.55e+01 6.18e+01  2.47e-01 8.53e-03     13s
  77  -2.18837440e+02 -1.44606975e+01  2.36e+01 4.46e+00  9.93e+01  6.41e+01  7.67e+00 1.63e+01 6.41e+01  2.40e-01 8.02e-03     13s
  78  -2.22046944e+02 -1.44606975e+01  2.39e+01 4.43e+00  9.87e+01  6.64e+01  7.90e+00 1.70e+01 6.64e+01  2.34e-01 7.56e-03     13s
  79  -2.05808550e+02 -1.50365290e+01  2.21e+01 4.09e+00  9.19e+01 *2.92e-02  8.13e+00 1.78e+01 6.87e+01  6.25e-01 7.63e-02     14s
  80  -2.09197173e+02 -1.50365290e+01  2.24e+01 4.05e+00  9.11e+01  5.68e+01  7.31e+00 1.57e+01 5.68e+01  2.62e-01 9.79e-03     14s
  81  -2.12536004e+02 -1.50365290e+01  2.28e+01 4.02e+00  9.03e+01  5.90e+01  7.54e+00 1.65e+01 5.90e+01  2.55e-01 9.18e-03     14s
  82  -2.15826884e+02 -1.50365290e+01  2.31e+01 3.98e+00  8.96e+01  6.12e+01  7.77e+00 1.74e+01 6.12e+01  2.48e-01 8.61e-03     14s
  83  -1.99668174e+02 -1.55713500e+01  2.13e+01 3.67e+00  8.33e+01 *1.38e-03  8.01e+00 1.82e+01 6.34e+01  6.32e-01 7.84e-02     14s
  84  -2.03147737e+02 -1.55713500e+01  2.16e+01 3.63e+00  8.25e+01  5.23e+01  7.22e+00 1.61e+01 5.23e+01  2.78e-01 1.12e-02     14s
  85  -2.06569174e+02 -1.55713500e+01  2.20e+01 3.59e+00  8.17e+01  5.44e+01  7.46e+00 1.70e+01 5.44e+01  2.70e-01 1.05e-02     15s
  86  -2.09934061e+02 -1.55713500e+01  2.23e+01 3.55e+00  8.09e+01  5.65e+01  7.71e+00 1.79e+01 5.65e+01  2.62e-01 9.77e-03     15s
  87  -2.13250740e+02 -1.55713500e+01  2.27e+01 3.52e+00  8.03e+01  5.87e+01  7.96e+00 1.88e+01 5.87e+01  2.55e-01 9.15e-03     15s
  88  -1.96848990e+02 -1.60570537e+01  2.08e+01 3.24e+00  7.44e+01 *4.42e-02  8.22e+00 1.98e+01 6.09e+01  6.39e-01 8.09e-02     15s
  89  -2.00365728e+02 -1.60570537e+01  2.12e+01 3.20e+00  7.36e+01  5.00e+01  7.43e+00 1.74e+01 5.00e+01  2.87e-01 1.20e-02     15s
  90  -2.03811338e+02 -1.60570537e+01  2.15e+01 3.16e+00  7.29e+01  5.21e+01  7.69e+00 1.84e+01 5.21e+01  2.78e-01 1.12e-02     15s
  91  -2.07204215e+02 -1.60570537e+01  2.19e+01 3.13e+00  7.22e+01  5.42e+01  7.96e+00 1.94e+01 5.42e+01  2.70e-01 1.04e-02     15s
  92  -1.90754336e+02 -1.65058045e+01  2.00e+01 2.87e+00  6.68e+01 *4.28e-02  8.23e+00 2.05e+01 5.63e+01  6.48e-01 8.39e-02     16s
  93  -1.94343751e+02 -1.65058045e+01  2.04e+01 2.83e+00  6.59e+01  4.60e+01  7.46e+00 1.80e+01 4.60e+01  3.04e-01 1.38e-02     16s
  94  -1.97865691e+02 -1.65058045e+01  2.07e+01 2.79e+00  6.51e+01  4.80e+01  7.75e+00 1.91e+01 4.80e+01  2.94e-01 1.27e-02     16s
  95  -1.81526615e+02 -1.69287088e+01  1.89e+01 2.55e+00  6.00e+01 *5.45e-03  8.04e+00 2.02e+01 5.00e+01  6.58e-01 8.78e-02     16s
  96  -1.85246784e+02 -1.69287088e+01  1.93e+01 2.50e+00  5.91e+01  4.06e+01  7.31e+00 1.77e+01 4.06e+01  3.32e-01 1.70e-02     16s
  97  -1.88894116e+02 -1.69287088e+01  1.96e+01 2.46e+00  5.83e+01  4.25e+01  7.63e+00 1.90e+01 4.25e+01  3.21e-01 1.56e-02     16s
  98  -1.92486316e+02 -1.69287088e+01  2.00e+01 2.43e+00  5.75e+01  4.45e+01  7.95e+00 2.02e+01 4.45e+01  3.10e-01 1.44e-02     16s
  99  -1.75894112e+02 -1.73136738e+01  1.82e+01 2.21e+00  5.27e+01 *3.85e-02  8.27e+00 2.15e+01 4.65e+01  6.70e-01 9.22e-02     17s
 100  -1.79691957e+02 -1.73136738e+01  1.85e+01 2.16e+00  5.18e+01  3.74e+01  7.55e+00 1.88e+01 3.74e+01  3.52e-01 1.94e-02     17s
 101  -1.83411179e+02 -1.73136738e+01  1.89e+01 2.12e+00  5.10e+01  3.93e+01  7.91e+00 2.03e+01 3.93e+01  3.39e-01 1.77e-02     17s
 102  -1.66696121e+02 -1.76737189e+01  1.70e+01 1.92e+00  4.65e+01 *3.34e-02  8.28e+00 2.17e+01 4.13e+01  6.85e-01 9.82e-02     17s
 103  -1.70620973e+02 -1.76737189e+01  1.74e+01 1.87e+00  4.55e+01  3.29e+01  7.59e+00 1.89e+01 3.29e+01  3.86e-01 2.43e-02     17s
 104  -1.53831133e+02 -1.80232513e+01  1.56e+01 1.67e+00  4.11e+01 *5.04e-04  8.01e+00 2.05e+01 3.47e+01  7.05e-01 1.07e-01     18s
 105  -1.57933278e+02 -1.80232513e+01  1.60e+01 1.61e+00  3.98e+01  2.72e+01  7.37e+00 1.78e+01 2.72e+01  4.42e-01 3.40e-02     18s
 106  -1.61969659e+02 -1.80232513e+01  1.63e+01 1.56e+00  3.87e+01  2.89e+01  7.87e+00 1.96e+01 2.89e+01  4.23e-01 3.03e-02     18s
 107  -1.44620696e+02 -1.83423061e+01  1.44e+01 1.38e+00  3.47e+01 *2.41e-02  8.38e+00 2.16e+01 3.06e+01  7.28e-01 1.18e-01     18s
 108  -1.48833005e+02 -1.83423061e+01  1.48e+01 1.32e+00  3.33e+01  2.35e+01  7.76e+00 1.85e+01 2.35e+01  4.90e-01 4.40e-02     18s
 109  -1.30820026e+02 -1.86502934e+01  1.28e+01 1.14e+00  2.93e+01 *1.60e-02  8.42e+00 2.08e+01 2.52e+01  7.61e-01 1.35e-01     18s
 110  -1.35107551e+02 -1.86502934e+01  1.32e+01 1.06e+00  2.75e+01  1.87e+01  7.85e+00 1.77e+01 1.87e+01  5.76e-01 6.74e-02     19s
 111  -1.15880879e+02 -1.89437331e+01  1.11e+01 8.93e-01  2.36e+01 *6.88e-04  8.78e+00 2.06e+01 2.02e+01  8.04e-01 1.61e-01     19s
 112  -9.44338880e+01 -1.92654429e+01  8.70e+00 7.00e-01  1.91e+01 *1.50e-03  8.27e+00 1.72e+01 1.41e+01  8.75e-01 2.16e-01     19s
 113  -9.60050182e+01 -1.92654429e+01  8.68e+00 4.86e-01  1.39e+01  8.65e+00  7.89e+00 1.37e+01 8.65e+00  8.07e-01 3.07e-01     19s
 114  -6.53848045e+01 -1.95158029e+01  5.29e+00 2.96e-01  9.17e+00 *4.92e-03  1.21e+01 2.14e+01 9.41e+00  9.47e-01 3.90e-01     19s
 115  -3.22154569e+01 -1.95920963e+01  1.59e+00 8.94e-02  3.74e+00 *6.34e-02  1.33e+01 1.49e+01 3.41e+00  8.52e-01 6.98e-01     20s
 116  -3.13034592e+01 -1.95128384e+01  1.49e+00 8.36e-02  3.52e+00 *2.76e-02  2.33e+01 8.76e+00 9.16e-01  5.59e-01 6.45e-02     20s
 117  -3.05420461e+01 -1.94401918e+01  1.41e+00 7.89e-02  3.34e+00 *1.27e-02  2.42e+01 8.78e+00 9.62e-01  5.62e-01 5.68e-02     20s
 118  -2.97476829e+01 -1.93602386e+01  1.32e+00 7.39e-02  3.15e+00 *3.38e-02  2.47e+01 8.79e+00 1.00e+00  5.85e-01 6.32e-02     21s
 119  -2.89785227e+01 -1.92760472e+01  1.23e+00 6.92e-02  2.97e+00 *8.71e-06  2.50e+01 8.81e+00 1.04e+00  5.84e-01 6.39e-02     21s
 120  -2.81786683e+01 -1.91835798e+01  1.15e+00 6.43e-02  2.78e+00 *5.39e-04  2.50e+01 8.83e+00 1.08e+00  6.05e-01 7.06e-02     22s
 121  -2.73146329e+01 -1.90793819e+01  1.05e+00 5.90e-02  2.58e+00 *1.74e-02  2.48e+01 8.86e+00 1.13e+00  6.39e-01 8.25e-02     22s
 122  -2.63736924e+01 -1.89609394e+01  9.52e-01 5.32e-02  2.35e+00 *3.41e-02  2.43e+01 8.92e+00 1.17e+00  6.79e-01 9.85e-02     22s
 123  -2.53613285e+01 -1.88263558e+01  8.43e-01 4.69e-02  2.10e+00 *3.52e-02  2.36e+01 9.04e+00 1.22e+00  7.17e-01 1.17e-01     23s
 124  -2.42587205e+01 -1.86713049e+01  7.24e-01 4.02e-02  1.83e+00 *3.38e-02  2.25e+01 9.22e+00 1.28e+00  7.62e-01 1.44e-01     23s
 125  -2.30525209e+01 -1.84898756e+01  5.96e-01 3.30e-02  1.54e+00 *4.10e-03  2.11e+01 9.51e+00 1.33e+00  8.02e-01 1.78e-01     24s
 126  -2.16511963e+01 -1.82685675e+01  4.47e-01 2.48e-02  1.19e+00 *5.95e-04  1.89e+01 9.95e+00 1.40e+00  8.74e-01 2.49e-01     24s
 127  -2.00050817e+01 -1.79920787e+01  2.73e-01 1.50e-02  7.73e-01 *1.01e-02  1.62e+01 1.09e+01 1.47e+00  9.73e-01 3.95e-01     24s
 128  -1.79904827e+01 -1.76163245e+01  5.99e-02 3.30e-03  2.36e-01 *3.01e-05  1.30e+01 1.34e+01 1.56e+00  1.00e+00 7.80e-01     25s
 129  -1.42838990e+01 -1.76163245e+01  3.71e-01 2.50e-03  1.85e-01  1.70e+00  7.60e+00 2.86e+01 1.70e+00  1.00e+00 2.42e-01     25s
 130  -1.42821898e+01 -1.76163245e+01  3.71e-01 2.50e-03  1.85e-01  1.78e+00  7.64e+00 2.30e+01 1.78e+00  1.00e+00 1.38e-04     25s

The solution quality is limited by the precision of the linear system solver.

The algorithm stopped after 131 iterations in 25.13 seconds.

Primal variables:   [+0.656 +1.562 +1.920 +0.005 +1.664 +0.570 +0.009 +0.578]
Dual slacks:        [+0.036 +0.019 +0.014 +4.821 +0.016 +0.035 +1.306 +0.040]
Dual variables:     [-2.042 -9.823]

Primal objective:   -1.42821898e+01
Dual objective:     -1.76163245e+01

Primal residual:    3.71e-01
Dual residual:      2.50e-03
Complementraty:     1.85e-01

Number of Iter:     131
Run time:           25.13
