
--------------- Linear optimization problem characteristics ---------------
Seed:                    82
Number of variables:     4
Number of constraints:   2

Norm of primal sol:      3.84e+00
Norm of dual sol:        1.00e+01
Norm of dual slacks:     5.00e+00

Norm of vector b:        2.00e+00
Norm of vector c:        9.85e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[-0.020 +0.505 +0.323 +0.161]
                          [+0.220 +0.817 -0.208 -0.323]]

RHS vector b:            [+1.711 +1.035]
Obj vector c:            [+4.228 +7.921 +2.340 -3.302]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.000 +2.440 +0.000 +2.970]
Dual slacks:              [+2.018 +0.000 +4.575 +0.000]
Dual variables:           [-0.476 +9.989]

Optimal objective:       +9.52226375e+00
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   5.00e+02

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
  10   4.94215447e+01 -2.65450881e+03  6.42e-03 1.17e-13  2.70e+03  6.42e-03  2.89e+01 5.46e-02 1.48e+00  1.00e+00 1.00e+00      4s
  11   4.91238153e+01 -2.25172553e+02  2.19e-02 5.90e-14  2.74e+02  2.19e-02  2.62e+01 3.37e-02 1.72e+00  1.00e+00 1.00e+00      5s
  12   4.75119375e+01 -7.24176158e+01  1.46e-02 2.57e-14  1.20e+02  1.02e-02  1.87e+01 2.47e-01 1.78e+00  9.33e-01 6.25e-01      5s
  13   4.66539289e+01 -5.85906439e+01  1.38e-02 2.51e-14  1.05e+02  9.01e-03  1.62e+01 5.09e-01 1.76e+00  7.40e-01 1.36e-01      5s
  14   5.07308276e+00 -5.85906439e+01  1.76e+00 0.00e+00  1.05e+01  1.76e+00  1.52e+01 5.57e-01 1.76e+00  1.00e+00 1.00e+00      6s
  15   6.57205350e+00 -7.77014535e+00  1.65e+00 5.70e-15  6.95e+00  1.96e-02  1.08e+01 4.72e-02 1.98e+00  8.01e-02 6.49e-02      6s
  16   6.61647338e+00 -7.05091412e+00  1.64e+00 4.87e-15  6.91e+00  3.60e-02  5.14e+00 1.25e-01 1.95e+00  9.74e-02 5.65e-03      6s
  17   6.62548320e+00 -6.89332890e+00  1.63e+00 5.69e-15  6.91e+00  5.15e-03  4.96e+00 1.30e-01 1.95e+00  1.01e-01 1.34e-03      6s
  18   6.63420904e+00 -6.73965682e+00  1.63e+00 5.63e-15  6.90e+00  8.19e-03  4.92e+00 1.32e-01 1.95e+00  1.02e-01 1.34e-03      6s
  19   6.64291034e+00 -6.58617116e+00  1.63e+00 6.60e-15  6.89e+00  8.62e-03  4.89e+00 1.33e-01 1.95e+00  1.03e-01 1.36e-03      7s
  20   6.65162786e+00 -6.43292338e+00  1.63e+00 6.68e-15  6.88e+00  6.69e-03  4.85e+00 1.34e-01 1.95e+00  1.04e-01 1.39e-03      7s
  21   6.66040817e+00 -6.27980834e+00  1.63e+00 6.91e-15  6.87e+00  2.69e-03  4.82e+00 1.36e-01 1.95e+00  1.05e-01 1.42e-03      7s
  22   6.66928440e+00 -6.12687113e+00  1.62e+00 5.69e-15  6.86e+00  3.01e-03  4.78e+00 1.37e-01 1.95e+00  1.06e-01 1.45e-03      7s
  23   6.67828361e+00 -5.97415045e+00  1.62e+00 5.20e-15  6.85e+00  1.00e-02  4.75e+00 1.38e-01 1.95e+00  1.07e-01 1.48e-03      7s
  24   6.68743517e+00 -5.82152529e+00  1.62e+00 6.06e-15  6.84e+00  1.78e-02  4.72e+00 1.40e-01 1.95e+00  1.08e-01 1.52e-03      8s
  25   6.69674329e+00 -5.66917484e+00  1.62e+00 4.82e-15  6.83e+00  2.61e-02  4.69e+00 1.41e-01 1.94e+00  1.09e-01 1.55e-03      8s
  26   6.70623330e+00 -5.51681188e+00  1.61e+00 4.38e-15  6.82e+00  3.45e-02  4.66e+00 1.43e-01 1.94e+00  1.11e-01 1.59e-03      8s
  27   6.71588681e+00 -5.36475656e+00  1.61e+00 3.17e-15  6.81e+00  4.26e-02  4.63e+00 1.44e-01 1.94e+00  1.12e-01 1.62e-03      8s
  28   6.72571834e+00 -5.21271042e+00  1.61e+00 4.91e-15  6.80e+00  5.02e-02  4.60e+00 1.46e-01 1.94e+00  1.13e-01 1.66e-03      8s
  29   6.73571923e+00 -5.06067921e+00  1.61e+00 4.40e-15  6.79e+00  5.71e-02  4.58e+00 1.48e-01 1.94e+00  1.15e-01 1.71e-03      8s
  30   6.74586746e+00 -4.90881729e+00  1.60e+00 3.59e-15  6.78e+00  6.32e-02  4.55e+00 1.50e-01 1.94e+00  1.16e-01 1.75e-03      9s
  31   6.75615901e+00 -4.75697068e+00  1.60e+00 5.33e-15  6.77e+00  6.85e-02  4.53e+00 1.52e-01 1.94e+00  1.17e-01 1.79e-03      9s
  32   6.76657881e+00 -4.60513809e+00  1.60e+00 4.45e-15  6.76e+00  7.29e-02  4.51e+00 1.54e-01 1.94e+00  1.19e-01 1.84e-03      9s
  33   6.77712215e+00 -4.45316581e+00  1.59e+00 4.42e-15  6.75e+00  7.65e-02  4.49e+00 1.56e-01 1.94e+00  1.20e-01 1.89e-03      9s
  34   6.78776388e+00 -4.30120633e+00  1.59e+00 5.79e-15  6.74e+00  7.94e-02  4.47e+00 1.58e-01 1.94e+00  1.22e-01 1.93e-03      9s
  35   6.79850131e+00 -4.14910689e+00  1.59e+00 4.47e-15  6.72e+00  8.16e-02  4.45e+00 1.60e-01 1.94e+00  1.23e-01 1.99e-03     10s
  36   6.80932284e+00 -3.99686993e+00  1.58e+00 5.42e-15  6.71e+00  8.32e-02  4.44e+00 1.62e-01 1.94e+00  1.25e-01 2.04e-03     10s
  37   6.82021892e+00 -3.84449947e+00  1.58e+00 4.55e-15  6.70e+00  8.44e-02  4.43e+00 1.65e-01 1.94e+00  1.26e-01 2.10e-03     10s
  38   6.83118222e+00 -3.69200113e+00  1.58e+00 4.98e-15  6.68e+00  8.52e-02  4.42e+00 1.68e-01 1.94e+00  1.28e-01 2.15e-03     10s
  39   6.84222975e+00 -3.53907648e+00  1.57e+00 4.98e-15  6.67e+00  8.57e-02  4.41e+00 1.70e-01 1.94e+00  1.30e-01 2.22e-03     10s
  40   6.85333646e+00 -3.38604377e+00  1.57e+00 6.22e-15  6.66e+00  8.61e-02  4.40e+00 1.73e-01 1.94e+00  1.32e-01 2.28e-03     11s
  41   6.86452366e+00 -3.23260605e+00  1.57e+00 4.55e-15  6.64e+00  8.64e-02  4.40e+00 1.76e-01 1.93e+00  1.33e-01 2.35e-03     11s
  42   6.87579178e+00 -3.07877684e+00  1.56e+00 5.69e-15  6.63e+00  8.66e-02  4.40e+00 1.79e-01 1.93e+00  1.35e-01 2.42e-03     11s
  43   6.88715331e+00 -2.92441520e+00  1.56e+00 5.41e-15  6.61e+00  8.68e-02  4.40e+00 1.83e-01 1.93e+00  1.37e-01 2.49e-03     11s
  44   6.89859771e+00 -2.76968959e+00  1.56e+00 5.48e-15  6.60e+00  8.68e-02  4.40e+00 1.86e-01 1.93e+00  1.39e-01 2.57e-03     11s
  45   6.91013578e+00 -2.61445469e+00  1.55e+00 6.30e-15  6.58e+00  8.68e-02  4.41e+00 1.90e-01 1.93e+00  1.41e-01 2.65e-03     11s
  46   6.92176355e+00 -2.45871761e+00  1.55e+00 5.00e-15  6.56e+00  8.66e-02  4.42e+00 1.94e-01 1.93e+00  1.43e-01 2.74e-03     12s
  47   6.93348326e+00 -2.30232287e+00  1.54e+00 3.17e-15  6.55e+00  8.59e-02  4.43e+00 1.98e-01 1.93e+00  1.46e-01 2.83e-03     12s
  48   6.94528914e+00 -2.14510649e+00  1.54e+00 4.60e-15  6.53e+00  8.47e-02  4.45e+00 2.02e-01 1.93e+00  1.48e-01 2.93e-03     12s
  49   6.95715232e+00 -1.98705070e+00  1.53e+00 4.24e-15  6.51e+00  8.26e-02  4.47e+00 2.07e-01 1.93e+00  1.50e-01 3.04e-03     12s
  50   6.96901738e+00 -1.82828194e+00  1.53e+00 4.11e-15  6.49e+00  7.93e-02  4.49e+00 2.12e-01 1.93e+00  1.53e-01 3.14e-03     12s
  51   6.98085927e+00 -1.66827043e+00  1.52e+00 4.99e-15  6.47e+00  7.44e-02  4.52e+00 2.17e-01 1.93e+00  1.55e-01 3.26e-03     13s
  52   6.99258547e+00 -1.50710896e+00  1.52e+00 4.24e-15  6.45e+00  6.76e-02  4.55e+00 2.22e-01 1.92e+00  1.58e-01 3.38e-03     13s
  53   7.00410940e+00 -1.34454943e+00  1.51e+00 3.72e-15  6.43e+00  5.86e-02  4.58e+00 2.28e-01 1.92e+00  1.60e-01 3.51e-03     13s
  54   7.01533212e+00 -1.18033071e+00  1.51e+00 3.24e-15  6.41e+00  4.74e-02  4.62e+00 2.35e-01 1.92e+00  1.63e-01 3.65e-03     13s
  55   7.02614574e+00 -1.01435759e+00  1.50e+00 3.57e-15  6.39e+00  3.43e-02  4.67e+00 2.41e-01 1.92e+00  1.66e-01 3.80e-03     13s
  56   7.03649331e+00 -8.46226404e-01  1.50e+00 3.96e-15  6.36e+00  2.00e-02  4.72e+00 2.49e-01 1.92e+00  1.69e-01 3.96e-03     13s
  57   7.04636475e+00 -6.75929772e-01  1.49e+00 3.08e-15  6.34e+00  6.16e-03  4.77e+00 2.56e-01 1.92e+00  1.72e-01 4.13e-03     14s
  58   7.05588407e+00 -5.03399684e-01  1.48e+00 3.35e-15  6.32e+00  4.78e-03  4.83e+00 2.65e-01 1.92e+00  1.75e-01 4.32e-03     14s
  59   7.06536384e+00 -3.28549168e-01  1.48e+00 3.89e-15  6.29e+00  9.69e-03  4.89e+00 2.73e-01 1.92e+00  1.79e-01 4.53e-03     14s
  60   7.07531305e+00 -1.51826666e-01  1.47e+00 2.71e-15  6.26e+00  5.35e-03  4.97e+00 2.83e-01 1.91e+00  1.83e-01 4.75e-03     14s
  61   7.08642716e+00  2.61588988e-02  1.46e+00 3.59e-15  6.23e+00  1.04e-02  5.05e+00 2.94e-01 1.91e+00  1.87e-01 5.00e-03     14s
  62   7.09945312e+00  2.04950972e-01  1.45e+00 3.36e-15  6.20e+00  3.67e-02  5.13e+00 3.05e-01 1.91e+00  1.92e-01 5.27e-03     14s
  63   7.11488022e+00  3.84144797e-01  1.45e+00 2.78e-15  6.17e+00  6.82e-02  5.23e+00 3.17e-01 1.91e+00  1.97e-01 5.56e-03     14s
  64   7.13259769e+00  5.64276950e-01  1.44e+00 3.77e-15  6.14e+00  9.44e-02  5.34e+00 3.30e-01 1.91e+00  2.02e-01 5.89e-03     15s
  65   7.15155898e+00  7.46745654e-01  1.43e+00 3.08e-15  6.10e+00  1.02e-01  5.46e+00 3.45e-01 1.91e+00  2.07e-01 6.23e-03     15s
  66   7.16982859e+00  9.33547613e-01  1.42e+00 3.72e-15  6.07e+00  8.15e-02  5.59e+00 3.60e-01 1.90e+00  2.12e-01 6.59e-03     15s
  67   7.18561351e+00  1.12734412e+00  1.41e+00 3.45e-15  6.03e+00  3.76e-02  5.73e+00 3.77e-01 1.90e+00  2.17e-01 7.00e-03     15s
  68   7.19912539e+00  1.32839414e+00  1.40e+00 2.14e-15  5.98e+00  7.41e-04  5.88e+00 3.96e-01 1.90e+00  2.22e-01 7.46e-03     15s
  69   7.21414076e+00  1.53302698e+00  1.39e+00 2.82e-15  5.94e+00  7.32e-03  6.04e+00 4.17e-01 1.90e+00  2.29e-01 7.98e-03     16s
  70   7.23575865e+00  1.73604718e+00  1.38e+00 1.75e-15  5.89e+00  6.95e-02  6.21e+00 4.41e-01 1.89e+00  2.37e-01 8.54e-03     16s
  71   7.26448830e+00  1.93738842e+00  1.36e+00 2.71e-15  5.84e+00  1.30e-01  6.41e+00 4.66e-01 1.89e+00  2.45e-01 9.17e-03     16s
  72   7.29271059e+00  2.14612058e+00  1.35e+00 2.14e-15  5.79e+00  1.07e-01  6.63e+00 4.94e-01 1.89e+00  2.52e-01 9.87e-03     16s
  73   7.31266817e+00  2.37225657e+00  1.34e+00 1.68e-15  5.73e+00  1.31e-02  6.86e+00 5.26e-01 1.89e+00  2.59e-01 1.07e-02     16s
  74   1.54590391e+00  2.37225657e+00  1.85e+00 0.00e+00  9.27e-01  1.88e+00  7.11e+00 5.62e-01 1.88e+00  1.00e+00 9.31e-01     16s
  75   1.59571735e+00  3.10887735e+00  1.83e+00 9.68e-16  9.16e-01  1.09e-02  1.08e+01 1.36e-01 1.98e+00  6.47e-02 6.95e-03     16s
  76   1.60575316e+00  3.21573834e+00  1.83e+00 5.44e-16  9.15e-01  7.32e-02  1.13e+01 1.67e-01 1.98e+00  7.20e-02 1.26e-03     17s
  77   1.61584002e+00  3.31758220e+00  1.83e+00 1.37e-15  9.14e-01  8.46e-02  1.14e+01 1.73e-01 1.98e+00  7.33e-02 1.24e-03     17s
  78   1.62628747e+00  3.41950271e+00  1.83e+00 1.28e-15  9.13e-01  8.65e-02  1.15e+01 1.78e-01 1.98e+00  7.45e-02 1.28e-03     17s
  79   1.63688775e+00  3.52111279e+00  1.82e+00 3.33e-16  9.12e-01  7.91e-02  1.16e+01 1.84e-01 1.98e+00  7.58e-02 1.31e-03     18s
  80   1.64748623e+00  3.62218298e+00  1.82e+00 1.02e-15  9.11e-01  6.48e-02  1.16e+01 1.90e-01 1.98e+00  7.69e-02 1.33e-03     18s
  81   1.65800260e+00  3.72242975e+00  1.82e+00 5.98e-16  9.09e-01  4.78e-02  1.17e+01 1.96e-01 1.98e+00  7.82e-02 1.34e-03     18s
  82   1.66847008e+00  3.82195378e+00  1.82e+00 7.36e-16  9.08e-01  3.19e-02  1.18e+01 2.03e-01 1.98e+00  7.91e-02 1.36e-03     19s
  83   1.67895363e+00  3.92077681e+00  1.81e+00 4.00e-16  9.07e-01  1.90e-02  1.18e+01 2.10e-01 1.98e+00  7.90e-02 1.38e-03     19s
  84   1.68955214e+00  4.01913432e+00  1.81e+00 1.55e-15  9.06e-01  9.79e-03  1.19e+01 2.17e-01 1.98e+00  7.92e-02 1.41e-03     19s
  85   1.70034803e+00  4.11713445e+00  1.81e+00 1.43e-15  9.04e-01  3.76e-03  1.19e+01 2.24e-01 1.98e+00  7.96e-02 1.44e-03     20s
  86   1.71142347e+00  4.21495259e+00  1.81e+00 1.49e-15  9.03e-01  3.38e-04  1.19e+01 2.31e-01 1.98e+00  8.03e-02 1.48e-03     20s
  87   1.72283897e+00  4.31263664e+00  1.80e+00 2.17e-15  9.02e-01  1.11e-03  1.20e+01 2.39e-01 1.98e+00  8.12e-02 1.53e-03     20s
  88   1.73465737e+00  4.41031024e+00  1.80e+00 1.22e-15  9.00e-01  1.13e-03  1.20e+01 2.47e-01 1.98e+00  8.23e-02 1.58e-03     20s
  89   1.74693549e+00  4.50807788e+00  1.80e+00 2.78e-15  8.99e-01  1.33e-04  1.20e+01 2.56e-01 1.98e+00  8.35e-02 1.64e-03     21s
  90   1.75971322e+00  4.60593102e+00  1.79e+00 1.75e-15  8.97e-01  1.53e-03  1.20e+01 2.65e-01 1.97e+00  8.48e-02 1.70e-03     21s
  91   1.77303919e+00  4.70394846e+00  1.79e+00 1.62e-15  8.96e-01  3.60e-03  1.20e+01 2.74e-01 1.97e+00  8.62e-02 1.76e-03     21s
  92   1.78694628e+00  4.80210047e+00  1.79e+00 1.20e-15  8.94e-01  5.87e-03  1.20e+01 2.85e-01 1.97e+00  8.76e-02 1.83e-03     22s
  93   1.80144955e+00  4.90025166e+00  1.78e+00 5.09e-16  8.92e-01  8.16e-03  1.21e+01 2.95e-01 1.97e+00  8.92e-02 1.90e-03     22s
  94   1.81661931e+00  4.99865564e+00  1.78e+00 1.16e-15  8.90e-01  1.03e-02  1.21e+01 3.07e-01 1.97e+00  9.07e-02 1.99e-03     22s
  95   1.83246622e+00  5.09716095e+00  1.78e+00 9.22e-16  8.89e-01  1.22e-02  1.21e+01 3.19e-01 1.97e+00  9.24e-02 2.07e-03     23s
  96   1.84901189e+00  5.19571133e+00  1.77e+00 4.15e-16  8.87e-01  1.37e-02  1.21e+01 3.32e-01 1.97e+00  9.41e-02 2.16e-03     23s
  97   1.86627433e+00  5.29424589e+00  1.77e+00 1.14e-15  8.85e-01  1.48e-02  1.21e+01 3.45e-01 1.97e+00  9.58e-02 2.25e-03     23s
  98   1.88430373e+00  5.39289690e+00  1.77e+00 2.23e-15  8.83e-01  1.52e-02  1.21e+01 3.60e-01 1.97e+00  9.76e-02 2.35e-03     23s
  99   1.90311392e+00  5.49159100e+00  1.76e+00 1.01e-15  8.80e-01  1.50e-02  1.21e+01 3.75e-01 1.97e+00  9.93e-02 2.45e-03     24s
 100   1.92269548e+00  5.59015323e+00  1.76e+00 1.37e-15  8.78e-01  1.41e-02  1.21e+01 3.92e-01 1.97e+00  1.01e-01 2.55e-03     24s
 101   1.94307464e+00  5.68860743e+00  1.75e+00 9.42e-16  8.76e-01  1.24e-02  1.21e+01 4.09e-01 1.97e+00  1.03e-01 2.67e-03     24s
 102   1.96428083e+00  5.78697609e+00  1.75e+00 1.82e-15  8.73e-01  1.00e-02  1.21e+01 4.28e-01 1.97e+00  1.05e-01 2.78e-03     25s
 103   1.98630823e+00  5.88508745e+00  1.74e+00 1.86e-15  8.71e-01  7.06e-03  1.21e+01 4.48e-01 1.97e+00  1.07e-01 2.91e-03     25s
 104   2.00923238e+00  5.98307793e+00  1.74e+00 1.11e-15  8.68e-01  3.86e-03  1.20e+01 4.70e-01 1.97e+00  1.09e-01 3.04e-03     25s
 105   2.03311617e+00  6.08089883e+00  1.73e+00 2.13e-15  8.65e-01  9.39e-04  1.20e+01 4.93e-01 1.97e+00  1.11e-01 3.18e-03     25s
 106   2.05806739e+00  6.17852416e+00  1.73e+00 1.51e-15  8.63e-01  9.54e-04  1.20e+01 5.18e-01 1.97e+00  1.13e-01 3.34e-03     26s
 107   2.08432949e+00  6.27624448e+00  1.72e+00 2.11e-15  8.60e-01  1.02e-03  1.19e+01 5.44e-01 1.97e+00  1.16e-01 3.52e-03     26s
 108   2.11213501e+00  6.37406466e+00  1.71e+00 1.43e-15  8.56e-01  1.38e-03  1.19e+01 5.73e-01 1.96e+00  1.19e-01 3.73e-03     26s
 109   2.14181700e+00  6.47218469e+00  1.71e+00 1.02e-15  8.53e-01  6.38e-03  1.19e+01 6.05e-01 1.96e+00  1.22e-01 3.97e-03     26s
 110   2.17373126e+00  6.57077786e+00  1.70e+00 1.07e-15  8.49e-01  1.35e-02  1.18e+01 6.39e-01 1.96e+00  1.27e-01 4.24e-03     27s
 111   2.20815884e+00  6.66977712e+00  1.69e+00 1.30e-15  8.45e-01  2.19e-02  1.18e+01 6.77e-01 1.96e+00  1.31e-01 4.55e-03     27s
 112   2.24545327e+00  6.76937144e+00  1.68e+00 2.08e-15  8.41e-01  3.06e-02  1.18e+01 7.19e-01 1.96e+00  1.36e-01 4.90e-03     27s
 113   2.28580212e+00  6.86930911e+00  1.67e+00 1.93e-15  8.37e-01  3.88e-02  1.17e+01 7.65e-01 1.96e+00  1.41e-01 5.27e-03     27s
 114   2.32953608e+00  6.96971874e+00  1.66e+00 1.83e-15  8.32e-01  4.63e-02  1.17e+01 8.16e-01 1.96e+00  1.47e-01 5.69e-03     28s
 115   2.37687784e+00  7.07040638e+00  1.65e+00 3.07e-15  8.27e-01  5.28e-02  1.17e+01 8.74e-01 1.96e+00  1.52e-01 6.15e-03     28s
 116   2.42816476e+00  7.17137304e+00  1.64e+00 3.51e-15  8.22e-01  5.84e-02  1.17e+01 9.38e-01 1.96e+00  1.58e-01 6.66e-03     28s
 117   2.48378473e+00  7.27260898e+00  1.63e+00 2.89e-15  8.16e-01  6.33e-02  1.16e+01 1.01e+00 1.95e+00  1.65e-01 7.22e-03     29s
 118   2.54412597e+00  7.37399130e+00  1.62e+00 2.76e-15  8.09e-01  6.75e-02  1.16e+01 1.09e+00 1.95e+00  1.71e-01 7.86e-03     29s
 119   2.60969384e+00  7.47548895e+00  1.60e+00 2.05e-15  8.02e-01  7.12e-02  1.16e+01 1.18e+00 1.95e+00  1.78e-01 8.57e-03     29s
 120   2.68114136e+00  7.57715638e+00  1.59e+00 1.89e-15  7.95e-01  7.44e-02  1.16e+01 1.29e+00 1.95e+00  1.86e-01 9.38e-03     29s
 121   2.75915062e+00  7.67892202e+00  1.57e+00 2.19e-15  7.87e-01  7.71e-02  1.16e+01 1.41e+00 1.95e+00  1.94e-01 1.03e-02     30s
 122   2.84450021e+00  7.78069098e+00  1.56e+00 2.17e-15  7.78e-01  7.95e-02  1.16e+01 1.55e+00 1.95e+00  2.03e-01 1.14e-02     30s
 123   2.93826151e+00  7.88254525e+00  1.54e+00 2.48e-15  7.68e-01  8.15e-02  1.15e+01 1.71e+00 1.94e+00  2.13e-01 1.26e-02     30s
 124   3.04157911e+00  7.98442155e+00  1.51e+00 2.79e-15  7.57e-01  8.31e-02  1.15e+01 1.90e+00 1.94e+00  2.23e-01 1.40e-02     30s
 125   3.15575695e+00  8.08621255e+00  1.49e+00 2.57e-15  7.45e-01  8.42e-02  1.15e+01 2.12e+00 1.94e+00  2.35e-01 1.57e-02     31s
 126   3.28251250e+00  8.18796316e+00  1.46e+00 2.72e-15  7.32e-01  8.47e-02  1.15e+01 2.39e+00 1.93e+00  2.47e-01 1.77e-02     31s
 127   3.42379331e+00  8.28964138e+00  1.43e+00 2.82e-15  7.17e-01  8.43e-02  1.15e+01 2.70e+00 1.93e+00  2.61e-01 2.01e-02     31s
 128   3.58171552e+00  8.39112070e+00  1.40e+00 3.00e-15  7.01e-01  8.27e-02  1.14e+01 3.09e+00 1.93e+00  2.76e-01 2.30e-02     31s
 129   3.75870636e+00  8.49235681e+00  1.36e+00 3.62e-15  6.82e-01  7.90e-02  1.14e+01 3.57e+00 1.92e+00  2.92e-01 2.65e-02     32s
 130   3.95649847e+00  8.59301967e+00  1.32e+00 2.43e-15  6.61e-01  7.14e-02  1.13e+01 4.16e+00 1.92e+00  3.09e-01 3.08e-02     32s
 131   4.17548011e+00  8.69283395e+00  1.28e+00 1.69e-15  6.38e-01  5.64e-02  1.13e+01 4.92e+00 1.91e+00  3.27e-01 3.59e-02     32s
 132   4.41132143e+00  8.79090704e+00  1.22e+00 3.09e-15  6.11e-01  2.86e-02  1.12e+01 5.89e+00 1.90e+00  3.42e-01 4.18e-02     32s
 133   4.66529471e+00  8.88693417e+00  1.16e+00 2.06e-15  5.81e-01  1.24e-03  1.10e+01 7.15e+00 1.90e+00  3.61e-01 4.94e-02     33s
 134   5.00112120e+00  8.98527637e+00  1.09e+00 1.01e-15  5.43e-01  3.14e-02  1.07e+01 8.82e+00 1.89e+00  4.09e-01 6.50e-02     33s
 135   5.45129885e+00  9.08537081e+00  9.91e-01 2.27e-15  4.95e-01  6.34e-02  1.05e+01 1.13e+01 1.88e+00  4.68e-01 8.81e-02     33s
 136   6.01795198e+00  9.18504328e+00  8.72e-01 1.11e-15  4.36e-01  6.80e-02  1.05e+01 1.54e+01 1.86e+00  5.25e-01 1.21e-01     34s
 137   6.73599563e+00  9.28326933e+00  7.20e-01 9.83e-16  3.60e-01  6.75e-02  1.04e+01 2.23e+01 1.85e+00  5.93e-01 1.74e-01     34s
 138   7.64048327e+00  9.37815829e+00  5.26e-01 1.03e-15  2.63e-01  5.92e-02  1.03e+01 3.56e+01 1.82e+00  6.76e-01 2.72e-01     34s
 139   8.63841060e+00  9.46836225e+00  2.68e-01 4.75e-16  1.34e-01  1.54e-02  1.01e+01 6.75e+01 1.79e+00  7.60e-01 4.91e-01     34s
 140   9.39374678e+00  9.51409587e+00  4.80e-02 9.91e-16  2.92e-02  3.13e-03  8.81e+00 2.00e+02 1.73e+00  9.46e-01 8.23e-01     34s

The algorithm stopped after 141 iterations in 34.35 seconds.

Primal variables:   [+0.005 +2.380 +0.002 +2.874]
Dual slacks:        [+2.018 +0.002 +4.577 +0.001]
Dual variables:     [-0.482 +9.990]

Primal objective:   9.39374678e+00 
Dual objective:     9.51409587e+00 

Primal residual:    4.80e-02
Dual residual:      9.91e-16
Complementraty:     2.92e-02

Number of Iter:     141
Run time:           34.35
